##,0:1:34.65711,94175,98944.75,200.50
%%,0:1:34.65716,94180,1.00,-0.05,0.03,-0.00,12.06,17.87,-54.06,0.00,-0.12,0.00,-0.63,-1.04,9.61
!!,0:1:34.65820,94284,23.07
@@,0:1:34.65850,94314,0,0
##,0:1:35.65675,95139,98941.75,200.75
%%,0:1:35.65680,95144,1.00,-0.05,0.03,-0.00,11.69,16.37,-53.25,0.06,0.00,-0.06,-0.60,-1.06,9.64
!!,0:1:35.65785,95249,23.08
@@,0:1:35.65816,95280,0,0
##,0:1:36.65640,96104,98944.75,200.88
%%,0:1:36.65644,96108,1.00,-0.05,0.03,-0.00,12.38,17.87,-53.69,-0.06,0.00,-0.06,-0.60,-1.05,9.64
!!,0:1:36.65753,96217,23.08
@@,0:1:36.65782,96246,0,0
##,0:1:37.65608,97072,98947.50,200.81
%%,0:1:37.65612,97076,1.00,-0.05,0.03,-0.00,12.38,17.06,-54.06,0.12,0.00,-0.06,-0.58,-1.05,9.62
!!,0:1:37.65717,97181,23.08
@@,0:1:37.65747,97211,0,0
##,0:1:38.65572,98036,98949.00,200.50
%%,0:1:38.65577,98041,1.00,-0.05,0.03,-0.00,12.06,17.06,-54.06,0.25,0.12,0.00,-0.61,-1.05,9.61
!!,0:1:38.65680,98144,23.08
@@,0:1:38.65709,98173,0,0
##,0:1:38.66535,98999,98943.00,200.81
%%,0:1:39.65540,99004,1.00,-0.05,0.03,-0.00,12.06,17.87,-53.69,-0.06,0.06,-0.12,-0.61,-1.04,9.64
!!,0:1:39.65646,99110,23.08
@@,0:1:39.65676,99140,0,0
##,0:1:39.66501,99965,98946.25,200.63
%%,0:1:39.66506,99970,1.00,-0.05,0.03,-0.00,12.75,17.06,-54.38,0.00,0.06,0.06,-0.62,-1.05,9.61
!!,0:1:40.65609,100073,23.08
@@,0:1:40.65641,100105,0,0
##,0:1:40.66466,100930,98949.25,200.69
%%,0:1:40.66470,100934,1.00,-0.05,0.03,-0.00,12.06,17.50,-53.69,0.12,0.00,0.12,-0.60,-1.02,9.61
!!,0:1:41.65578,101042,23.08
@@,0:1:41.65608,101072,0,0
##,0:1:41.66435,101899,98947.50,200.69
%%,0:1:41.66439,101903,1.00,-0.05,0.03,-0.00,12.38,17.06,-54.38,0.12,0.19,0.00,-0.61,-1.05,9.62
!!,0:1:42.65545,102009,23.08
@@,0:1:42.65576,102040,0,0
##,0:1:42.66402,102866,98946.75,200.38
%%,0:1:42.66407,102871,1.00,-0.05,0.03,-0.00,11.69,17.06,-54.06,-0.06,-0.06,-0.06,-0.60,-1.06,9.61
!!,0:1:42.66520,102984,23.08
@@,0:1:43.65551,103015,0,0
##,0:1:43.66377,103841,98948.00,200.31
%%,0:1:43.66381,103845,1.00,-0.05,0.03,-0.00,12.38,16.75,-54.38,0.00,0.00,0.00,-0.59,-1.04,9.64
!!,0:1:43.66488,103952,23.08
@@,0:1:43.66519,103983,0,0
##,0:1:44.66345,104809,98945.75,200.50
%%,0:1:44.66348,104812,1.00,-0.05,0.03,-0.00,12.38,17.50,-53.25,0.12,-0.12,0.06,-0.62,-1.05,9.61
!!,0:1:44.66458,104922,23.08
@@,0:1:44.66488,104952,0,0
##,0:1:45.66315,105779,98946.25,200.56
%%,0:1:45.66320,105784,1.00,-0.05,0.03,-0.00,12.75,17.50,-53.25,0.00,-0.06,-0.06,-0.62,-1.05,9.62
!!,0:1:45.66430,105894,23.08
@@,0:1:45.66461,105925,0,0
##,0:1:46.66288,106752,98948.00,200.63
%%,0:1:46.66292,106756,1.00,-0.05,0.03,-0.00,12.38,17.50,-54.06,-0.06,-0.12,0.06,-0.60,-1.07,9.63
!!,0:1:46.66402,106866,23.08
@@,0:1:46.66433,106897,0,0
##,0:1:47.66259,107723,98944.75,200.63
%%,0:1:47.66264,107728,1.00,-0.05,0.03,-0.00,12.06,17.87,-54.38,-0.06,-0.12,0.00,-0.60,-1.06,9.61
!!,0:1:47.66374,107838,23.09
@@,0:1:47.66405,107869,0,0
##,0:1:48.66231,108695,98942.75,200.69
%%,0:1:48.66236,108700,1.00,-0.05,0.03,-0.00,12.38,17.06,-52.50,-0.19,0.00,0.00,-0.61,-1.02,9.62
!!,0:1:48.66345,108809,23.09
@@,0:1:48.66375,108839,0,0
##,0:1:49.66202,109666,98946.50,200.50
